,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,default
801,130,8,0.825807867,1600,4,393,3894.0,5699.0,128.5,129.54,12,0.8305,0.7903,18425434,0.7967,0.7903,0.634,0.7967,0.8829,0.875,1848770000.0,98,82,1200500.0,98.0,98.0,98.0,98.0,98.0,1.0,0,0,0,3,0,0,0.80515,0.79127,0.802467,3.0,0.013457,-1.948966,0.90145,0.89461,0.897733,3.0,0.82515,0.80127,0.830867,3.0,0
802,127,8,0.990112599,1600,4,77826,3437.0,932.0,127.25,127.33,12,0.7705,0.7705,2463724,0.7642,0.7581,0.6113,0.7642,0.8246,0.8246,1782574640.0,94,72,1157516.0,94.0,94.0,115.86,104.03,94.0,0.9216,0,0,0,2,0,0,0.77905,0.76229,0.7742,2.0,0.01628,-1.246909,0.8623,0.83214,0.85775,2.0,0.78525,0.77345,0.7804,2.0,0
803,126,8,0.298702628,1600,4,627,4119.0,2597.0,126.75,126.27,12,0.8205,0.8205,17952560,0.7805,0.7742,0.577,0.8,0.8571,0.8496,2095967232.0,96,76,1188864.0,96.0,96.0,96.0,96.0,96.0,0.9796,0,0,0,3,0,0,0.7671,0.77678,0.766133,3.0,0.043283,-0.914945,0.84855,0.86139,0.838333,3.0,0.81025,0.81845,0.800167,3.0,0
804,126,8,0.223564012,1600,4,1078,3948.0,2995.0,125.88,126.14,12,0.7154,0.7154,11657930,0.7154,0.7097,0.4811,0.7395,0.7928,0.7652,1798094848.0,88,55,991232.0,88.0,88.0,108.47,97.39,88.0,0.8381,0,0,0,4,0,0,0.71485,0.70873,0.721775,4.0,0.044895,1.097864,0.7964,0.78352,0.809775,4.0,0.7277,0.71386,0.74405,4.0,1
805,118,7,0.13672978,1800,4,76957,6044.0,5569.0,121.01,118.44,8,0.8362,0.8151,6008804,0.7886,0.7823,0.5571,0.8362,0.8435,0.8435,2020300480.0,97,71,1147898.0,97.0,97.0,119.56,107.35,97.0,0.9065,0,0,0,26,0,0,0.80115,0.78407,0.81595,26.0,0.0677,-0.515253,0.86175,0.84915,0.876615,26.0,0.82755,0.81359,0.840565,26.0,0
806,121,7,0.997612529,1800,4,81149,2545.0,2552.0,122.54,121.51,8,0.8374,0.8374,1537017,0.8374,0.8306,0.6539,0.8655,0.9279,0.8957,2411743970.0,103,85,1347343.0,103.0,103.0,126.96,113.99,103.0,0.981,0,0,0,24,0,0,0.8153,0.82754,0.802363,24.0,0.038916,0.326436,0.91395,0.92511,0.896546,24.0,0.8387,0.83366,0.810725,24.0,0
807,124,7,0.594342143,1800,4,76831,3861.0,2594.0,126.14,124.78,8,0.8273,0.7913,2295808,0.7845,0.7845,0.6161,0.7982,0.8273,0.8125,2048553780.0,91,50,1101373.0,91.0,91.0,112.17,100.71,91.0,0.8349,0,0,0,8,0,0,0.79225,0.78605,0.77575,8.0,0.058944,-1.148777,0.85365,0.83457,0.854013,8.0,0.80565,0.79217,0.81305,8.0,1
808,124,7,0.807091886,1800,4,82768,3438.0,3663.0,121.95,123.27,8,0.8729,0.8512,3839447,0.8655,0.8512,0.6437,0.8512,0.8655,0.8655,2799715100.0,103,82,1230644.0,103.0,103.0,144.15,121.23,103.0,0.945,0,0,0,38,0,0,0.7356,0.83608,0.793116,38.0,0.110294,-1.560105,0.77275,0.84895,0.853342,38.0,0.7656,0.84608,0.815792,38.0,0
809,130,7,0.052986026,1800,4,79202,2097.0,336.0,127.44,129.26,8,0.8783,0.8707,11709415,0.8707,0.8707,0.6962,0.8707,0.8938,0.8783,2365836322.0,101,91,1244522.0,101.0,101.0,101.0,101.0,101.0,0.9528,0,0,0,17,0,0,0.83535,0.86363,0.796324,17.0,0.048731,-0.792379,0.8769,0.88442,0.849918,17.0,0.85535,0.86363,0.805288,17.0,0
810,123,7,0.283777631,1800,4,78935,3760.0,2502.0,121.23,122.35,8,0.8559,0.8347,6165200,0.8487,0.8347,0.619,0.8347,0.8487,0.8487,2692043900.0,101,79,1183316.0,101.0,101.0,141.35,118.88,101.0,0.9266,0,0,0,17,0,0,0.77735,0.82123,0.762024,17.0,0.103196,-1.423773,0.79435,0.84383,0.825341,17.0,0.77735,0.82123,0.774529,17.0,0
811,120,7,0.481903731,1800,4,6901,7210.0,4510.0,121.57,120.16,8,0.9083,0.8862,357151,0.8862,0.879,0.6977,0.9008,0.9561,0.9316,2534490563.0,109,86,1437601.0,109.0,109.0,109.0,109.0,109.0,0.982,0,0,0,22,0,0,0.8095,0.8511,0.793009,22.0,0.085707,-1.121603,0.87805,0.93049,0.849509,22.0,0.8131,0.85758,0.803836,22.0,0
812,119,7,0.25056061,1800,4,1078,3949.0,2996.0,121.82,119.14,8,0.7833,0.7642,7433770,0.7642,0.7581,0.5103,0.8034,0.8034,0.8034,1850611840.0,94,58,1051484.0,94.0,94.0,115.86,104.03,94.0,0.8624,0,0,0,7,0,0,0.78905,0.76229,0.784686,7.0,0.039961,0.874163,0.8517,0.81306,0.858886,7.0,0.7921,0.76778,0.790243,7.0,0
813,130,9,0.876997906,2300,4,82642,4120.0,744.0,131.28,130.08,10,0.8624,0.8624,6133075,0.8103,0.7581,0.5882,0.8103,0.8103,0.8103,2392700440.0,94,95,1148680.0,94.0,94.0,94.0,94.0,94.0,0.9895,0,0,0,41,0,0,0.66905,0.75229,0.770024,41.0,0.146059,-1.531818,0.82515,0.81927,0.872368,37.0,0.7412,0.85616,0.796244,41.0,0
814,126,9,0.724084973,2300,4,76831,4640.0,2596.0,124.63,125.92,10,0.775,0.7561,5083868,0.7561,0.75,0.5289,0.7686,0.8378,0.823,1918002240.0,93,66,1089774.0,93.0,93.0,114.63,102.92,93.0,0.93,0,0,0,39,0,0,0.765,0.755,0.761997,39.0,0.079184,-0.89414,0.8489,0.84402,0.840859,39.0,0.78805,0.77049,0.786785,39.0,0
815,127,9,0.573856294,2300,4,8563,7211.0,266.0,126.63,126.34,10,0.792,0.792,9445325,0.792,0.792,0.5874,0.7984,0.8609,0.8462,2552435226.0,99,69,1156518.0,99.0,99.0,130.82,113.32,99.0,0.9429,0,0,0,36,0,0,0.746,0.7728,0.768083,36.0,0.068986,-0.842421,0.83045,0.84481,0.850314,36.0,0.756,0.7728,0.781117,36.0,0
816,123,9,0.146903059,2300,4,76778,3862.0,1020.0,120.17,122.23,10,0.7881,0.7686,100692,0.7815,0.7686,0.5203,0.7881,0.8774,0.8532,2237928750.0,93,67,994635.0,93.0,93.0,93.0,93.0,93.0,0.949,0,0,0,54,0,0,0.7343,0.76174,0.758363,54.0,0.064725,-1.02847,0.8387,0.86966,0.851341,54.0,0.7443,0.76174,0.776867,54.0,0
817,119,9,0.060542236,2300,4,387,3940.0,1322.0,126.36,119.43,10,0.7712,0.7521,1746936,0.7647,0.7521,0.5198,0.7712,0.8585,0.8349,2235870000.0,91,58,993720.0,91.0,91.0,91.0,91.0,91.0,0.9286,0,0,0,11,0,0,0.71605,0.74689,0.756736,11.0,0.075769,-0.65872,0.80925,0.85265,0.838245,11.0,0.72605,0.74689,0.767336,11.0,0
818,128,9,0.58114233,2300,4,13026,2699.0,271.0,133.62,128.14,10,0.7203,0.6911,1154715,0.6967,0.6538,0.4379,0.6538,0.7727,0.7391,2407875750.0,85,60,910350.0,85.0,85.0,104.77,94.07,85.0,0.9043,0,0,0,22,0,0,0.6769,0.65842,0.746032,22.0,0.057368,-0.749497,0.77635,0.77543,0.836277,22.0,0.70555,0.69199,0.76335,22.0,0
819,121,9,0.602913088,2300,4,2496,1522.0,930.0,123.03,121.77,10,0.8814,0.8595,5482476,0.8739,0.8595,0.7355,0.8595,0.9811,0.9811,3163680000.0,104,68,1406080.0,104.0,104.0,104.0,104.0,104.0,0.9905,0,0,0,24,0,0,0.82975,0.85355,0.784692,24.0,0.05071,0.585172,0.92055,0.96299,0.86305,24.0,0.83975,0.85355,0.791913,24.0,0
820,130,9,0.690811344,2300,4,12622,1640.0,3605.0,130.49,129.81,10,0.9018,0.9018,734968,0.8707,0.8145,0.6634,0.8707,0.8783,0.8783,2698582741.0,101,83,1295527.0,101.0,101.0,101.0,101.0,101.0,0.9902,0,0,0,13,0,0,0.78725,0.81305,0.781569,13.0,0.066068,-1.096212,0.86915,0.88047,0.857269,13.0,0.8309,0.89162,0.8025,13.0,1
821,121,9,0.043867412,2300,4,82231,3761.0,1494.0,128.14,122.88,10,0.816,0.816,2707410,0.816,0.816,0.7451,0.8226,0.9358,0.9189,3153972600.0,102,71,1466964.0,102.0,102.0,125.72,112.88,102.0,1.0,0,0,0,32,0,0,0.778,0.8044,0.754269,32.0,0.066431,-0.665085,0.8879,0.92222,0.8315,32.0,0.778,0.8044,0.767897,32.0,0
822,129,9,0.21273464,2300,4,842,6045.0,794.0,128.33,128.91,10,0.7966,0.7769,9449377,0.7899,0.7769,0.5916,0.7966,0.8868,0.8624,2544768000.0,94,76,1131008.0,94.0,94.0,94.0,94.0,94.0,0.9592,0,0,0,6,0,0,0.75845,0.77921,0.62315,6.0,0.249668,-1.134798,0.8534,0.88812,0.7006,6.0,0.76845,0.78921,0.641083,6.0,0
823,140,9,0.525193676,2600,4,14629,6029.0,2220.0,140.0,140.0,8,0.9903,0.9027,2004886,0.9027,0.9027,0.8856,0.9027,0.9189,0.9189,3671987760.0,102,76,1456560.0,102.0,102.0,115.1,108.16,102.0,0.9444,0,0,0,2,0,0,0.78135,0.88243,0.78335,2.0,0.119425,-0.18599,0.83945,0.90701,0.8367,2.0,0.78135,0.88243,0.78335,2.0,0
824,128,9,0.743949782,2600,4,2494,179.0,3571.0,129.38,127.97,8,0.704,0.704,59821,0.704,0.704,0.4995,0.7395,0.8,0.7652,2199079168.0,88,53,983488.0,88.0,88.0,108.47,97.39,88.0,0.967,0,0,0,3,0,0,0.662,0.6936,0.648,3.0,0.049283,-0.554574,0.75,0.79,0.736367,3.0,0.662,0.6936,0.648,3.0,0
825,123,9,0.336552218,2600,4,627,4121.0,5700.0,123.5,122.7,8,0.7281,0.6748,11201956,0.6803,0.6385,0.3944,0.6803,0.7545,0.7217,2133915973.0,83,68,819791.0,83.0,83.0,102.31,91.86,83.0,0.9765,0,0,0,3,0,0,0.66925,0.64465,0.680567,3.0,0.035993,-1.109361,0.76725,0.75905,0.776733,3.0,0.6974,0.67732,0.710133,3.0,0
826,123,9,0.327929871,2600,4,76831,3863.0,2595.0,123.57,122.79,8,0.8136,0.7805,2262482,0.7869,0.7385,0.532,0.7869,0.8727,0.8348,2919628800.0,96,69,1105920.0,96.0,96.0,134.35,112.99,96.0,0.9897,0,0,0,4,0,0,0.75925,0.74465,0.75965,4.0,0.02017,0.710832,0.86635,0.87543,0.85875,4.0,0.79025,0.78245,0.7927,4.0,0
827,118,9,0.06406836,2600,4,77825,6046.0,8600.0,119.5,117.97,8,0.822,0.7886,489615,0.7951,0.7462,0.5296,0.7951,0.8818,0.8435,2906251920.0,97,72,1100853.0,97.0,97.0,135.75,114.17,97.0,0.9798,0,0,0,3,0,0,0.7431,0.74158,0.74,3.0,0.014143,-0.778224,0.8609,0.88362,0.8564,3.0,0.7743,0.78974,0.768433,3.0,0
828,146,10,0.557251866,1300,4,83479,201.0,945.0,135.69,144.17,16,0.7895,0.7563,2362491,0.7317,0.7317,0.5372,0.8036,0.8411,0.7965,1140480000.0,90,42,1036800.0,90.0,90.0,110.93,99.6,90.0,0.9091,0,0,0,94,0,0,0.75585,0.73853,0.778916,94.0,0.100221,-1.722387,0.84055,0.83699,0.84412,93.0,0.76815,0.76067,0.78852,94.0,0
829,145,10,0.873654893,1300,4,86025,119.0,2202.0,132.59,142.43,16,0.8051,0.7661,172704,0.7724,0.7661,0.5671,0.8333,0.8636,0.8482,1653921500.0,95,66,1073975.0,95.0,95.0,125.53,108.74,95.0,0.9896,0,0,0,45,0,0,0.78305,0.76949,0.752238,45.0,0.062738,-1.31583,0.8818,0.86724,0.855105,43.0,0.80305,0.77949,0.773384,45.0,0
830,135,10,0.985246016,1300,4,79649,160.0,2147.0,125.63,132.57,16,0.7094,0.6803,26386,0.7094,0.6803,0.3941,0.7034,0.7345,0.7345,1486783980.0,83,36,750901.0,83.0,83.0,102.31,91.86,83.0,0.8737,0,0,0,69,0,0,0.73015,0.69227,0.768826,69.0,0.054712,-0.725976,0.80725,0.75105,0.858969,68.0,0.74015,0.69227,0.788249,69.0,0
831,143,10,0.103530012,1300,4,75019,59.0,609.0,138.7,142.89,16,0.5645,0.5645,18899,0.5691,0.5645,0.3726,0.5691,0.6306,0.625,1080979200.0,70,15,705600.0,70.0,70.0,70.0,70.0,70.0,0.7216,0,0,0,36,0,0,0.70225,0.59805,0.814397,36.0,0.063631,-1.168107,0.7553,0.65754,0.867622,36.0,0.71225,0.59805,0.822214,36.0,0
832,143,10,0.679459075,1300,4,79884,18.0,5775.0,135.8,141.0,16,0.8306,0.8306,53802,0.8374,0.8306,0.6779,0.8374,0.9279,0.9196,1966611548.0,103,71,1283689.0,103.0,103.0,103.0,103.0,103.0,1.0,0,0,0,29,0,0,0.7753,0.81754,0.768052,29.0,0.076497,-0.993116,0.86395,0.91511,0.836293,29.0,0.7753,0.82754,0.779734,29.0,0
833,132,10,0.937007543,1300,4,76973,86.0,2205.0,131.79,132.43,16,0.7414,0.7288,4956318,0.7288,0.7288,0.5418,0.7288,0.7818,0.7544,1340110824.0,86,41,1020648.0,86.0,86.0,97.05,91.19,86.0,0.8776,0,0,0,79,0,0,0.7544,0.73592,0.763053,79.0,0.066565,-0.913391,0.8109,0.79362,0.835822,79.0,0.7544,0.73592,0.77497,79.0,0
834,139,10,0.720041778,1300,4,82621,3.0,1853.0,134.35,138.73,16,0.7339,0.7339,218,0.7398,0.7339,0.6035,0.7398,0.8198,0.8125,1750735896.0,91,59,1142778.0,91.0,91.0,91.0,91.0,91.0,0.9381,0,0,0,51,0,0,0.78695,0.74051,0.777892,51.0,0.042095,-0.777724,0.8699,0.82782,0.868341,51.0,0.79695,0.75051,0.801292,51.0,0
835,135,10,0.279470954,1300,4,13641,63.0,1117.0,131.61,134.17,16,0.7395,0.7154,1380279,0.7154,0.7154,0.5095,0.7333,0.8,0.7788,1085770752.0,88,47,983488.0,88.0,88.0,88.0,88.0,88.0,0.898,0,0,0,31,0,0,0.7377,0.71386,0.7967,31.0,0.050686,-1.040435,0.81,0.8,0.858142,31.0,0.7377,0.71386,0.806032,31.0,0
836,142,10,0.390378219,1300,4,82231,56.0,1735.0,133.65,140.0,16,0.8065,0.8065,89128,0.813,0.8065,0.639,0.813,0.9009,0.8929,1853720000.0,100,61,1210000.0,100.0,100.0,100.0,100.0,100.0,0.9709,0,0,0,52,0,0,0.77325,0.79585,0.785108,52.0,0.050689,-0.904866,0.86045,0.89081,0.847148,52.0,0.77325,0.79585,0.791877,52.0,1
837,131,10,0.937127617,1300,4,83554,1.0,556.0,126.45,129.81,16,0.6638,0.6525,58087,0.6525,0.6525,0.3714,0.6581,0.6754,0.6754,920702552.0,77,18,699622.0,77.0,77.0,77.0,77.0,77.0,0.7404,0,0,0,44,0,0,0.71625,0.65725,0.790875,44.0,0.069239,-0.749621,0.7477,0.68786,0.851384,44.0,0.72625,0.66725,0.80262,44.0,0
838,148,10,0.249543525,1300,4,75464,543.0,238.0,136.54,145.9,16,0.839,0.839,3084035,0.839,0.839,0.6659,0.8462,0.9083,0.8839,1655976960.0,99,69,1254528.0,99.0,99.0,99.0,99.0,99.0,0.9706,0,0,0,23,0,0,0.8295,0.8451,0.770809,23.0,0.06729,-0.904372,0.89415,0.90747,0.846348,23.0,0.8295,0.8451,0.776826,23.0,0
839,140,10,0.756035522,1300,4,83241,163.0,3557.0,134.92,139.11,16,0.8226,0.8226,348906,0.8293,0.8226,0.7197,0.8793,0.9808,0.9107,2102991732.0,102,70,1362924.0,102.0,102.0,102.0,102.0,102.0,0.9903,0,0,0,10,0,0,0.7813,0.82034,0.73765,10.0,0.061907,-1.039826,0.9004,0.96272,0.82827,10.0,0.7913,0.82034,0.75689,10.0,0
840,128,10,0.558882543,1300,4,5933,3.0,849.0,126.27,127.6,16,0.7652,0.7521,725810,0.7154,0.7097,0.4661,0.7586,0.7857,0.7857,1690050560.0,88,37,960256.0,88.0,88.0,108.47,97.39,88.0,0.8381,0,0,0,12,0,0,0.71485,0.71873,0.749317,12.0,0.081544,-0.906213,0.80285,0.79713,0.819758,12.0,0.74605,0.75689,0.767025,12.0,0
841,140,10,0.639007318,1300,4,842,57.0,1533.0,132.11,138.46,16,0.819,0.8051,1860829,0.8051,0.8051,0.5988,0.812,0.8482,0.8333,1489125000.0,95,46,1128125.0,95.0,95.0,125.53,108.74,95.0,0.9223,0,0,0,13,0,0,0.76255,0.79459,0.739892,13.0,0.064791,0.568367,0.8041,0.83338,0.804015,13.0,0.77255,0.79459,0.756638,13.0,0
842,140,10,0.239298576,1300,4,2277,198.0,1485.0,132.5,138.58,16,0.7131,0.7131,10732835,0.7073,0.7016,0.5036,0.7632,0.7909,0.7768,1468688760.0,87,39,953694.0,87.0,87.0,107.24,96.28,87.0,0.8969,0,0,0,4,0,0,0.7408,0.71144,0.738925,4.0,0.060745,0.893506,0.81545,0.80181,0.80965,4.0,0.74655,0.72179,0.7518,4.0,0
843,145,10,0.429074264,1300,4,6901,107.0,1502.0,136.26,143.51,16,0.822,0.822,6340448,0.822,0.822,0.6543,0.8291,0.8661,0.8661,1627004280.0,97,62,1232579.0,97.0,97.0,128.18,111.03,97.0,0.9417,0,0,0,7,0,0,0.801,0.8198,0.7592,7.0,0.051971,0.463276,0.86305,0.86949,0.816157,7.0,0.801,0.8198,0.765914,7.0,0
844,129,8,0.154717839,1100,4,9836,3235.0,4276.0,129.0,129.0,9,0.7167,0.6992,1776410,0.6992,0.6992,0.4943,0.7167,0.7611,0.7611,1059033240.0,86,65,954084.0,86.0,86.0,86.0,86.0,86.0,0.9348,0,0,0,2,0,0,0.5796,0.67928,0.5813,2.0,0.117855,-0.050784,0.63055,0.73499,0.6284,2.0,0.5796,0.67928,0.5813,2.0,0
845,122,8,0.483263427,1300,4,82621,1147.0,2799.0,125.85,122.9,11,0.839,0.839,251604,0.839,0.839,0.6815,0.8462,0.9,0.8684,1694788920.0,99,76,1283931.0,99.0,99.0,99.0,99.0,99.0,0.9612,0,0,0,91,0,0,0.8395,0.8451,0.813708,91.0,0.052932,-0.840588,0.9,0.9,0.880606,88.0,0.8395,0.8451,0.82511,91.0,0
846,129,8,0.614433125,1300,4,10845,5007.0,8602.0,125.23,127.99,11,0.8387,0.8387,11375703,0.8455,0.8387,0.674,0.8667,0.9123,0.8966,1965483520.0,104,86,1276288.0,104.0,104.0,104.0,104.0,104.0,0.9905,0,0,0,72,0,0,0.82935,0.83483,0.776408,72.0,0.218479,-1.45173,0.88615,0.91107,0.862494,62.0,0.84935,0.84483,0.792901,71.0,0
847,121,8,0.491566238,1300,4,83241,880.0,1534.0,121.96,121.11,11,0.8017,0.7881,13939,0.7881,0.7881,0.5601,0.7949,0.8532,0.8017,1392834960.0,93,72,1055178.0,93.0,93.0,93.0,93.0,93.0,0.8857,0,0,0,70,0,0,0.77405,0.78929,0.775223,70.0,0.069915,-0.88659,0.8266,0.84788,0.858135,65.0,0.77405,0.78929,0.781606,70.0,0
848,127,8,0.9788099,1300,4,8141,2485.0,470.0,126.57,127.23,11,0.6441,0.6441,1962490,0.6441,0.6441,0.3986,0.6496,0.6667,0.6552,991161600.0,76,13,750880.0,76.0,76.0,76.0,76.0,76.0,0.6847,0,0,0,28,0,0,0.71205,0.64969,0.765025,28.0,0.225351,-1.398574,0.74335,0.68003,0.862177,26.0,0.72205,0.65969,0.771757,28.0,0
849,120,8,0.989043169,1300,4,86551,26.0,1260.0,120.08,119.9,11,0.8898,0.8898,12753,0.8898,0.8898,0.6964,0.8898,0.9052,0.9052,1731807000.0,105,85,1311975.0,105.0,105.0,105.0,105.0,105.0,1.0,0,0,0,17,0,0,0.8649,0.88082,0.842559,17.0,0.032457,-1.005314,0.8926,0.90468,0.8847,17.0,0.8649,0.88082,0.844935,17.0,1
850,127,8,0.622375376,1300,4,78,939.0,3558.0,122.34,125.71,11,0.6891,0.6891,432724,0.6891,0.6891,0.4237,0.6949,0.6949,0.6949,1262807544.0,82,47,759812.0,82.0,82.0,108.35,93.86,82.0,0.8119,0,0,0,40,0,0,0.70455,0.69019,0.811483,40.0,0.067314,-0.970979,0.74745,0.69541,0.877843,40.0,0.71455,0.69019,0.83142,40.0,0
851,127,8,0.173292224,1300,4,80455,1805.0,1535.0,126.55,126.81,11,0.9537,0.9537,4581571,0.8306,0.8306,0.7248,0.9196,0.9279,0.9115,2084668500.0,103,86,1326125.0,103.0,103.0,103.0,103.0,103.0,0.9717,0,0,0,8,0,0,0.8053,0.81754,0.792375,8.0,0.042625,-0.894862,0.88395,0.91511,0.878675,8.0,0.86685,0.93833,0.825,8.0,0
852,124,8,0.600628013,1300,4,3793,7050.0,9507.0,125.21,124.46,11,0.819,0.8051,17174648,0.8051,0.8051,0.618,0.812,0.8716,0.819,1536777000.0,95,77,1164225.0,95.0,95.0,95.0,95.0,95.0,0.9048,0,0,0,20,0,0,0.81255,0.80459,0.81207,20.0,0.057466,-1.185191,0.8858,0.87444,0.861375,20.0,0.81255,0.80459,0.818035,20.0,0
853,122,8,0.490701717,1300,4,13317,7550.0,2256.0,124.68,122.53,11,0.8559,0.8559,2517521,0.8559,0.8559,0.6877,0.8559,0.8707,0.8707,1710095640.0,101,78,1295527.0,101.0,101.0,101.0,101.0,101.0,0.9619,0,0,0,27,0,0,0.83795,0.85031,0.827941,27.0,0.057019,-0.982338,0.88535,0.87363,0.874463,27.0,0.84795,0.85031,0.831259,27.0,0
854,127,8,0.421944378,1300,4,14024,3091.0,267.0,126.58,127.15,11,0.8468,0.8468,2114735,0.8537,0.8468,0.751,0.8537,0.8974,0.8468,2190226500.0,105,84,1422225.0,105.0,105.0,105.0,105.0,105.0,0.913,0,0,0,8,0,0,0.8334,0.84212,0.803313,8.0,0.045569,-0.748663,0.8887,0.89766,0.871125,8.0,0.8334,0.84212,0.8056,8.0,0
855,122,8,0.268577536,1300,4,78224,6876.0,105.0,124.88,122.22,11,0.8814,0.8814,6552316,0.8814,0.8814,0.7062,0.8814,0.8966,0.8966,1756085760.0,104,81,1330368.0,104.0,104.0,104.0,104.0,104.0,0.9905,0,0,0,6,0,0,0.8007,0.87326,0.66035,6.0,0.298727,-1.192196,0.8583,0.89694,0.721683,6.0,0.8107,0.87326,0.671133,6.0,0
856,130,10,0.853138835,2600,3,14234,3454.0,3030.0,129.75,129.99,14,0.7905,0.7685,3028126,0.7685,0.7217,0.5179,0.7217,0.8058,0.7685,2484311180.0,83,49,895570.0,83.0,83.0,116.16,97.69,83.0,0.883,0,0,0,4,0,0,0.68085,0.70953,0.668325,4.0,0.03342,1.088528,0.7529,0.79522,0.735275,4.0,0.71425,0.75165,0.6912,4.0,0
857,125,10,0.18902669,2600,3,9290,7551.0,2231.0,127.0,125.4,14,0.6752,0.6752,2127136,0.6423,0.6371,0.3907,0.6529,0.6991,0.687,1412126106.0,79,40,805089.0,79.0,79.0,89.15,83.77,79.0,0.79,0,0,0,3,0,0,0.64855,0.63339,0.650533,3.0,0.02463,1.474923,0.70955,0.69919,0.709633,3.0,0.6776,0.67768,0.677667,3.0,0
858,127,10,0.438091943,2600,3,12780,7051.0,2553.0,126.5,126.66,14,0.752,0.752,9711526,0.752,0.752,0.552,0.7581,0.8545,0.8174,2391021600.0,94,62,1086828.0,94.0,94.0,124.21,107.6,94.0,0.9691,0,0,0,3,0,0,0.716,0.7468,0.6977,3.0,0.047057,0.20966,0.80725,0.84905,0.784533,3.0,0.726,0.7468,0.7104,3.0,0
859,129,10,0.832601596,2600,3,77825,1162.0,8603.0,125.76,128.62,14,0.6975,0.664,468110,0.664,0.664,0.4409,0.664,0.7545,0.7217,1949559444.0,83,34,868014.0,83.0,83.0,102.31,91.86,83.0,0.8469,0,0,0,10,0,0,0.692,0.6676,0.69527,10.0,0.04347,0.67103,0.77725,0.75905,0.77343,10.0,0.702,0.6776,0.7041,10.0,0
860,130,10,0.878403614,2600,3,6901,2246.0,1627.0,127.44,129.55,14,0.7815,0.744,2386490,0.744,0.744,0.5535,0.744,0.8455,0.8087,2447632404.0,93,63,1089774.0,93.0,93.0,114.63,102.92,93.0,0.949,0,0,0,6,0,0,0.732,0.7396,0.6913,6.0,0.066492,0.687145,0.83275,0.84095,0.797567,6.0,0.752,0.7496,0.72355,6.0,0
861,130,10,0.573075331,2600,3,3793,6616.0,9508.0,126.68,129.03,14,0.8051,0.7724,1984709,0.7787,0.7308,0.521,0.7787,0.8962,0.8261,2767065000.0,95,67,1083000.0,95.0,95.0,132.95,111.81,95.0,0.9596,0,0,0,10,0,0,0.7254,0.72772,0.67442,10.0,0.092778,-0.966188,0.8681,0.89658,0.76985,10.0,0.7562,0.77516,0.68667,10.0,0
862,129,10,0.475761582,2600,3,13026,3686.0,510.0,126.38,128.24,14,0.776,0.776,3563646,0.776,0.776,0.5783,0.822,0.8981,0.8435,2512645223.0,97,74,1138489.0,97.0,97.0,128.18,111.03,97.0,0.9798,0,0,0,6,0,0,0.728,0.7584,0.698033,6.0,0.053847,0.559168,0.83905,0.88829,0.796633,6.0,0.738,0.7684,0.704817,6.0,1
863,125,10,0.141181094,2600,3,11255,1000.0,2975.0,127.16,125.49,14,0.8509,0.8509,12167238,0.8509,0.8509,0.6941,0.8739,0.8981,0.8818,3290327300.0,97,63,1223170.0,97.0,97.0,97.0,97.0,97.0,0.97,0,0,0,6,0,0,0.78545,0.83581,0.717367,6.0,0.070605,0.935198,0.86905,0.89829,0.824033,6.0,0.79545,0.83581,0.732983,6.0,0
864,128,10,0.122513988,2600,3,11039,5272.0,2565.0,126.13,127.67,14,0.6667,0.6667,11277081,0.6667,0.6613,0.4079,0.6833,0.7321,0.7257,1529710000.0,82,41,840500.0,82.0,82.0,82.0,82.0,82.0,0.8454,0,0,0,4,0,0,0.69065,0.66517,0.705625,4.0,0.032298,0.972261,0.75605,0.73889,0.766275,4.0,0.69335,0.67003,0.7151,4.0,0
865,125,10,0.471233749,2600,3,6901,1801.0,1805.0,121.75,123.82,14,0.6807,0.648,737233,0.648,0.648,0.3732,0.6807,0.7364,0.7043,1615160736.0,81,41,734832.0,81.0,81.0,99.84,89.64,81.0,0.8265,0,0,0,3,0,0,0.674,0.6532,0.681033,3.0,0.02295,1.660489,0.7382,0.74276,0.7372,3.0,0.684,0.6532,0.696767,3.0,0
866,129,10,0.577591518,2600,3,79884,5008.0,4549.0,126.13,128.07,14,0.704,0.704,2177485,0.704,0.704,0.4681,0.7097,0.7652,0.7521,2007105408.0,88,54,921536.0,88.0,88.0,116.28,100.73,88.0,0.898,0,0,0,4,0,0,0.702,0.7036,0.698175,4.0,0.012325,1.628544,0.7626,0.76868,0.7678,4.0,0.712,0.7036,0.720325,4.0,0
867,127,10,0.795763531,2600,3,2496,6868.0,2865.0,123.13,125.63,14,0.7712,0.7398,69724,0.7459,0.7,0.4462,0.7459,0.8585,0.7913,2369690960.0,91,54,927472.0,91.0,91.0,127.35,107.11,91.0,0.9192,0,0,0,4,0,0,0.71,0.7,0.717325,4.0,0.019875,1.816119,0.82925,0.85265,0.813525,4.0,0.7399,0.73582,0.742325,4.0,0
